Cell ID,,Timepoint, ,Position,  ,Displacement Vector,   ,Distance Traveled,    ,Volume,     ,Surface Area,      
,,2.0,,,,,,,,,,,
,,3.0,,,,,,,,,,,
,,4.0,,,,,,,,,,,
,,5.0,,,,,,,,,,,
,,6.0,,,,,,,,,,,
,,7.0,,,,,,,,,,,
,,8.0,,,,,,,,,,,
,,9.0,,,,,,,,,,,
,,10.0,,,,,,,,,,,
,,11.0,,,,,,,,,,,
,,12.0,,,,,,,,,,,
,,13.0,,,,,,,,,,,
,,14.0,,,,,,,,,,,
,,15.0,,,,,,,,,,,
,,16.0,,"(-184.7, -31.6, 41.7)",,,,,,2140.5,,862.4,
,,17.0,,"(-177.5, -48.8, 41.7)",,"(7.1, -17.2, 0.0)",,18.6,,3106.5,,1119.9,
,,18.0,,"(-172.8, -59.0, 45.5)",,"(4.7, -10.2, 3.8)",,11.9,,3725.1,,1402.3,
,,19.0,,"(-170.6, -67.5, 53.0)",,"(2.2, -8.6, 7.6)",,11.6,,4578.9,,1497.1,
,,20.0,,"(-169.3, -66.6, 56.8)",,"(1.3, 1.0, 3.8)",,4.1,,3633.4,,1307.0,
,,21.0,,"(-164.1, -62.4, 64.4)",,"(5.2, 4.2, 7.6)",,10.1,,3736.6,,1307.6,
,,22.0,,"(-167.8, -57.6, 60.6)",,"(-3.7, 4.8, -3.8)",,7.1,,3770.7,,1318.3,
,,23.0,,"(-169.5, -60.2, 60.6)",,"(-1.6, -2.6, 0.0)",,3.0,,5791.3,,1821.1,
,,24.0,,"(-172.3, -63.2, 53.0)",,"(-2.8, -3.0, -7.6)",,8.6,,3731.7,,1327.8,
,,25.0,,"(-175.2, -58.0, 56.8)",,"(-3.0, 5.2, 3.8)",,7.1,,3898.8,,1441.7,
,,26.0,,"(-163.7, -65.0, 56.8)",,"(11.6, -7.0, 0.0)",,13.5,,4988.9,,1668.8,
,,27.0,,"(-166.4, -61.6, 60.6)",,"(-2.7, 3.4, 3.8)",,5.8,,3907.1,,1326.2,
,,28.0,,"(-166.8, -60.3, 60.6)",,"(-0.4, 1.3, 0.0)",,1.4,,4570.2,,1573.6,
,,29.0,,"(-162.9, -66.3, 60.6)",,"(3.9, -6.0, 0.0)",,7.2,,4699.5,,1521.3,
,,30.0,,"(-161.6, -63.0, 64.4)",,"(1.3, 3.3, 3.8)",,5.2,,5322.9,,1654.2,
"28_(250, 150, 100)_Cell3D",,,,,,,,,,,,,
,,0.0,,,,,,,,,,,
,,1.0,,,,,,,,,,,
,,2.0,,,,,,,,,,,
,,3.0,,,,,,,,,,,
,,4.0,,,,,,,,,,,
,,5.0,,,,,,,,,,,
,,6.0,,,,,,,,,,,
,,7.0,,,,,,,,,,,
,,8.0,,,,,,,,,,,
,,9.0,,,,,,,,,,,
,,10.0,,,,,,,,,,,
,,11.0,,,,,,,,,,,
,,12.0,,,,,,,,,,,
,,13.0,,,,,,,,,,,
,,14.0,,,,,,,,,,,
,,15.0,,,,,,,,,,,
,,16.0,,,,,,,,,,,
,,17.0,,"(-158.4, 42.2, 75.8)",,,,,,5643.8,,1940.6,
,,18.0,,,,,,,,,,,
,,19.0,,,,,,,,,,,
,,20.0,,,,,,,,,,,
,,21.0,,,,,,,,,,,
,,22.0,,,,,,,,,,,
,,23.0,,,,,,,,,,,
,,24.0,,,,,,,,,,,
,,25.0,,,,,,,,,,,
,,26.0,,,,,,,,,,,
,,27.0,,,,,,,,,,,
,,28.0,,,,,,,,,,,
,,29.0,,,,,,,,,,,
,,30.0,,,,,,,,,,,
